"recording","species","x1","x2","subtype","general","temporaldup","id","BAGI"
"s2lam016_231205_2023-12-07_08-40.WAV","sp1",48.38933333,56.00533333,"Humans","Anthropophony","Y",185,"A"
"s2lam107_231130_2023-12-04_12-00.WAV","sp1",44.688,51.62666667,"Humans","Anthropophony","Y",635,"A"
"s2lam038_230819_2023-08-19_10-00.WAV","sp1",19.81866667,28.84266667,"Humans","Anthropophony","Y",625,"A"
"s2lam016_231205_2023-12-07_11-30.WAV","sp1",18.26133333,24.576,"Humans","Anthropophony","Y",165,"A"
"s2lam150_231122_2023-11-24_15-20.WAV","sp1",43.75,44.79,"Humans","Anthropophony","N",61,"A"
"s2lam038_230819_2023-08-19_10-00.WAV","sp1",18.128,28.03733333,"Humans","Anthropophony","Y",622,"A"
"s2lam016_231205_2023-12-08_10-10.WAV","sp1",6.24,15.264,"Humans","Anthropophony","Y",418,"A"
"s2lam016_231205_2023-12-07_19-20.WAV","sp1",6.853333333,14.46933333,"Humans","Anthropophony","Y",340,"A"
"s2lam016_231205_2023-12-07_11-30.WAV","sp1",18.53866667,27.56266667,"Humans","Anthropophony","Y",166,"A"
"s2lam150_231122_2023-11-25_05-50.WAV","sp1",27.984,37.89333333,"Humans","Anthropophony","Y",574,"A"
"s2lam016_231205_2023-12-07_10-10.WAV","sp1",46.03733333,53.65333333,"Humans","Anthropophony","Y",205,"A"
"s2lam016_231205_2023-12-07_19-50.WAV","sp1",39.74933333,48.77333333,"Humans","Anthropophony","Y",355,"A"
"s2lam016_231205_2023-12-07_10-20.WAV","sp1",40.43733333,47.376,"Humans","Anthropophony","Y",237,"A"
"s2lam016_231205_2023-12-07_20-20.WAV","sp1",13.968,23.87733333,"Humans","Anthropophony","Y",229,"A"
"s2lam116_231124_2023-11-29_08-10.WAV","sp1",37.30133333,40.64,"Humans","Anthropophony","Y",562,"A"
"s2lam016_231205_2023-12-07_07-00.WAV","sp1",33.84533333,43.75466667,"Humans","Anthropophony","Y",199,"A"
"s2lam016_231205_2023-12-07_14-40.WAV","sp1",9.653333333,17.26933333,"Humans","Anthropophony","Y",273,"A"
"s2lam016_231205_2023-12-07_18-40.WAV","sp1",1.749333333,11.65866667,"Humans","Anthropophony","Y",343,"A"
"s2lam016_231205_2023-12-08_08-00.WAV","sp1",19.35466667,26.97066667,"Humans","Anthropophony","Y",405,"A"
"s2lam107_231103_2023-11-07_13-20.WAV","sp1",30.10133333,40.01066667,"Humans","Anthropophony","Y",654,"A"
"s2lam016_231205_2023-12-08_09-50.WAV","sp1",2.202666667,12.112,"Humans","Anthropophony","Y",401,"A"
"s2lam150_231122_2023-11-26_14-50.WAV","sp1",2.896,12.80533333,"Humans","Anthropophony","Y",594,"A"
"s2lam016_231205_2023-12-07_08-10.WAV","sp1",2,11.90933333,"Humans","Anthropophony","Y",211,"A"
"s2lam150_231122_2023-11-28_20-00.WAV","sp1",0.01,1.43,"Humans","Anthropophony","N",66,"A"
"s2lam016_231205_2023-12-08_07-30.WAV","sp1",29.23733333,35.08266667,"Humans","Anthropophony","Y",389,"A"
"s2lam016_231205_2023-12-08_11-40.WAV","sp1",25.78133333,31.62666667,"Humans","Anthropophony","Y",449,"A"
"s2lam116_231124_2023-11-29_08-10.WAV","sp1",37.152,42.99733333,"Humans","Anthropophony","Y",561,"A"
"s2lam016_231205_2023-12-07_11-20.WAV","sp1",6.736,14.352,"Humans","Anthropophony","Y",246,"A"
"s2lam016_231205_2023-12-08_13-50.WAV","sp1",25.152,32.09066667,"Humans","Anthropophony","Y",466,"A"
"s2lam016_231205_2023-12-07_13-00.WAV","sp1",28.38933333,36.00533333,"Humans","Anthropophony","Y",268,"A"
"s2lam016_231205_2023-12-07_15-10.WAV","sp1",9.984,19.89333333,"Humans","Anthropophony","Y",282,"A"
"s2lam016_231205_2023-12-05_15-10.WAV","sp1",35.856,42.79466667,"Humans","Anthropophony","Y",77,"A"
"s2lam016_231205_2023-12-07_17-00.WAV","sp1",6.602666667,14.21866667,"Humans","Anthropophony","Y",316,"A"
"s2lam016_231205_2023-12-06_19-10.WAV","sp1",46.18133333,56.09066667,"Humans","Anthropophony","Y",153,"A"
"s2lam016_231205_2023-12-07_19-00.WAV","sp1",18.00533333,27.02933333,"Humans","Anthropophony","Y",228,"A"
"s2lam016_231205_2023-12-07_08-10.WAV","sp1",4.624,7.962666667,"Humans","Anthropophony","Y",216,"A"
"s2lam025_230721_2023-07-22_12-10.WAV","sp1",23.632,35.53066667,"Humans","Anthropophony","N",59,"A"
"s2lam016_231205_2023-12-07_19-00.WAV","sp1",17.6,25.216,"Humans","Anthropophony","Y",227,"A"
"s2lam016_231205_2023-12-07_19-50.WAV","sp1",40.64,43.97866667,"Humans","Anthropophony","Y",357,"A"
"s2lam183_231123_2023-11-26_10-40.WAV","sp1",25.35466667,32.29333333,"Humans","Anthropophony","Y",646,"A"
"s2lam116_231124_2023-11-29_07-50.WAV","sp1",48.61866667,55.55733333,"Humans","Anthropophony","Y",566,"A"
"s2lam116_231124_2023-11-25_11-50.WAV","sp1",9.472,15.78666667,"Humans","Anthropophony","Y",493,"A"
"s2lam016_231205_2023-12-07_10-10.WAV","sp1",44.864,54.77333333,"Humans","Anthropophony","Y",203,"A"
"s2lam016_231205_2023-12-08_08-30.WAV","sp1",8.213333333,17.23733333,"Humans","Anthropophony","Y",413,"A"
"s2lam016_231205_2023-12-08_08-20.WAV","sp1",23.60533333,30.544,"Humans","Anthropophony","Y",398,"A"
"s2lam016_231205_2023-12-08_11-00.WAV","sp1",39.35466667,46.29333333,"Humans","Anthropophony","Y",422,"A"
"s2lam150_231122_2023-11-25_05-50.WAV","sp1",29.30133333,36.91733333,"Humans","Anthropophony","Y",575,"A"
"s2lam074_230829_2023-09-03_13-30.WAV","sp1",37.63733333,44.576,"Humans","Anthropophony","Y",611,"A"
"s2lam016_231205_2023-12-07_08-10.WAV","sp1",4.816,10.66133333,"Humans","Anthropophony","Y",217,"A"
"s2lam016_231205_2023-12-06_11-10.WAV","sp1",31.14133333,41.05066667,"Humans","Anthropophony","Y",145,"A"
"s2lam016_231205_2023-12-05_14-00.WAV","sp1",10.39466667,20.304,"Humans","Anthropophony","Y",103,"A"
"s2lam088_231130_2023-12-04_10-40.WAV","sp1",6.901333333,13.84,"Humans","Anthropophony","Y",631,"A"
"s2lam016_231205_2023-12-07_08-00.WAV","sp1",50.47466667,59.49866667,"Humans","Anthropophony","Y",180,"A"
"s2lam016_231205_2023-12-05_13-30.WAV","sp1",0.026666667,6.965333333,"Humans","Anthropophony","Y",115,"A"
"s2lam116_231124_2023-11-29_07-50.WAV","sp1",46.24533333,58.144,"Humans","Anthropophony","Y",565,"A"
"s2lam016_231205_2023-12-07_15-10.WAV","sp1",12.72,18.56533333,"Humans","Anthropophony","Y",286,"A"
"s2lam116_231124_2023-11-28_08-20.WAV","sp1",35.38133333,42.32,"Humans","Anthropophony","Y",549,"A"
"s2lam116_231124_2023-11-26_03-30.WAV","sp1",29.03466667,32.37333333,"Humans","Anthropophony","Y",505,"A"
"s2lam016_231205_2023-12-08_11-40.WAV","sp1",22.928,32.83733333,"Humans","Anthropophony","Y",443,"A"
"s2lam016_231205_2023-12-07_16-40.WAV","sp1",8.517333333,16.13333333,"Humans","Anthropophony","Y",308,"A"
"s2lam016_231205_2023-12-05_13-40.WAV","sp1",36.28266667,42.128,"Humans","Anthropophony","Y",113,"A"
"s2lam016_231205_2023-12-07_19-00.WAV","sp1",16.56,26.46933333,"Humans","Anthropophony","Y",225,"A"
"s2lam045_231124_2023-11-25_09-40.WAV","sp1",1.706666667,11.616,"Humans","Anthropophony","Y",481,"A"
"s2lam016_231205_2023-12-08_11-40.WAV","sp1",20,33.55733333,"Humans","Anthropophony","Y",442,"A"
"s2lam150_231122_2023-11-25_12-30.WAV","sp1",3.205333333,9.050666667,"Humans","Anthropophony","Y",581,"A"
"s2lam116_231124_2023-11-27_14-30.WAV","sp1",9.424,16.36266667,"Humans","Anthropophony","Y",542,"A"
"s2lam016_231205_2023-12-07_17-20.WAV","sp1",22.752,28.59733333,"Humans","Anthropophony","Y",384,"A"
"s2lam016_231205_2023-12-06_09-20.WAV","sp1",9.546666667,16.48533333,"Humans","Anthropophony","Y",138,"A"
"s2lam016_231205_2023-12-07_07-00.WAV","sp1",34.82133333,41.76,"Humans","Anthropophony","Y",200,"A"
"s2lam016_231205_2023-12-07_17-20.WAV","sp1",16.91733333,30.47466667,"Humans","Anthropophony","Y",378,"A"
"s2lam016_231205_2023-12-07_11-30.WAV","sp1",16.61333333,26.52266667,"Humans","Anthropophony","Y",162,"A"
"s2lam116_231124_2023-11-26_03-30.WAV","sp1",27.328,34.944,"Humans","Anthropophony","Y",502,"A"
"s2lam016_231205_2023-12-08_08-10.WAV","sp1",21.29066667,30.31466667,"Humans","Anthropophony","Y",376,"A"
"s2lam016_231205_2023-12-06_09-20.WAV","sp1",11.13066667,16.976,"Humans","Anthropophony","Y",141,"A"
"s2lam016_231205_2023-12-08_10-00.WAV","sp1",12.18133333,25.73866667,"Humans","Anthropophony","Y",425,"A"
"s2lam016_231205_2023-12-08_08-20.WAV","sp1",4.442666667,13.46666667,"Humans","Anthropophony","Y",397,"A"
"s2lam116_231124_2023-11-27_15-00.WAV","sp1",0.026666667,7.642666667,"Humans","Anthropophony","Y",524,"A"
"s2lam016_231205_2023-12-08_08-20.WAV","sp1",2.528,12.43733333,"Humans","Anthropophony","Y",395,"A"
"s2lam116_231124_2023-11-28_08-20.WAV","sp1",35.65333333,43.26933333,"Humans","Anthropophony","Y",550,"A"
"s2lam016_231205_2023-12-08_13-50.WAV","sp1",26.096,35.12,"Humans","Anthropophony","Y",469,"A"
"s2lam107_231103_2023-11-07_13-20.WAV","sp1",32.096,41.12,"Humans","Anthropophony","Y",655,"A"
"s2lam016_231205_2023-12-08_08-10.WAV","sp1",20.42133333,28.03733333,"Humans","Anthropophony","Y",375,"A"
"s2lam016_231205_2023-12-08_08-00.WAV","sp1",20.05866667,29.08266667,"Humans","Anthropophony","Y",406,"A"
"s2lam016_231205_2023-12-07_13-20.WAV","sp1",21.83466667,27.68,"Humans","Anthropophony","Y",281,"A"
"s2lam016_231205_2023-12-07_07-30.WAV","sp1",23.30133333,30.24,"Humans","Anthropophony","Y",188,"A"
"s2lam016_231205_2023-12-07_15-20.WAV","sp1",39.98933333,47.60533333,"Humans","Anthropophony","Y",303,"A"
"s2lam016_231205_2023-12-07_11-30.WAV","sp1",19.45066667,22.78933333,"Humans","Anthropophony","Y",168,"A"
"s2lam016_231205_2023-12-08_11-50.WAV","sp1",9.829333333,16.768,"Humans","Anthropophony","Y",461,"A"
"s2lam045_231124_2023-11-25_09-40.WAV","sp1",0.058666667,11.95733333,"Humans","Anthropophony","Y",480,"A"
"s2lam016_231205_2023-12-07_09-30.WAV","sp1",31.81333333,37.65866667,"Humans","Anthropophony","Y",224,"A"
"s2lam016_231205_2023-12-07_15-20.WAV","sp1",39.09866667,49.008,"Humans","Anthropophony","Y",302,"A"
"s2lam016_231205_2023-12-07_10-20.WAV","sp1",42.21866667,48.064,"Humans","Anthropophony","Y",240,"A"
"s2lam150_231122_2023-11-25_05-50.WAV","sp1",30.176,39.2,"Humans","Anthropophony","Y",576,"A"
"s2lam016_231205_2023-12-07_07-00.WAV","sp1",35.90933333,44.93333333,"Humans","Anthropophony","Y",201,"A"
"s2lam150_231122_2023-11-23_15-20.WAV","sp1",18.49066667,30.37333333,"Humans","Anthropophony","N",568,"A"
"s2lam016_231205_2023-12-05_14-50.WAV","sp1",4.944,18.50133333,"Humans","Anthropophony","Y",93,"A"
"s2lam154_231123_2023-11-25_16-40.WAV","sp1",15.872,16.33066667,"Humans","Anthropophony","N",605,"A"
"s2lam107_231103_2023-11-05_11-30.WAV","sp1",24.61866667,33.64266667,"Humans","Anthropophony","Y",643,"A"
"s2lam016_231205_2023-12-07_09-30.WAV","sp1",26,39.55733333,"Humans","Anthropophony","Y",218,"A"
"s2lam016_231205_2023-12-07_10-50.WAV","sp1",54.14933333,59.99466667,"Humans","Anthropophony","Y",170,"A"
"s2lam016_231205_2023-12-07_17-20.WAV","sp1",21.904,30.928,"Humans","Anthropophony","Y",382,"A"
"s2lam016_231205_2023-12-05_14-00.WAV","sp1",32.17066667,45.728,"Humans","Anthropophony","Y",106,"A"
"s2lam016_231205_2023-12-07_17-00.WAV","sp1",6.56,13.49866667,"Humans","Anthropophony","Y",315,"A"
"s2lam183_231123_2023-11-26_10-40.WAV","sp1",26.992,30.33066667,"Humans","Anthropophony","Y",647,"A"
"s2lam016_231205_2023-12-07_08-00.WAV","sp1",51.04533333,54.384,"Humans","Anthropophony","Y",181,"A"
"s2lam116_231124_2023-11-27_16-30.WAV","sp1",2.629333333,5.968,"Humans","Anthropophony","Y",546,"A"
"s2lam016_231205_2023-12-06_19-10.WAV","sp1",47.44533333,55.06133333,"Humans","Anthropophony","Y",154,"A"
"s2lam016_231205_2023-12-08_11-50.WAV","sp1",10.656,19.68,"Humans","Anthropophony","Y",462,"A"
"s2lam016_231205_2023-12-05_14-20.WAV","sp1",2.181333333,8.026666667,"Humans","Anthropophony","Y",99,"A"
"s2lam016_231205_2023-12-07_08-40.WAV","sp1",49.16266667,58.18666667,"Humans","Anthropophony","Y",186,"A"
"s2lam016_231205_2023-12-05_13-30.WAV","sp1",0.08,6.394666667,"Humans","Anthropophony","Y",116,"A"
"s2lam038_230819_2023-08-19_10-00.WAV","sp1",19.14666667,26.76266667,"Humans","Anthropophony","Y",624,"A"
"s2lam116_231124_2023-11-27_10-40.WAV","sp1",24.08533333,27.424,"Humans","Anthropophony","Y",533,"A"
"s2lam016_231205_2023-12-05_13-20.WAV","sp1",35.92,43.58933333,"Humans","Anthropophony","Y",128,"A"
"s2lam150_231122_2023-11-25_12-30.WAV","sp1",0.234666667,9.258666667,"Humans","Anthropophony","Y",579,"A"
"s2lam016_231205_2023-12-07_11-40.WAV","sp1",12.368,18.21333333,"Humans","Anthropophony","Y",253,"A"
"s2lam016_231205_2023-12-08_11-00.WAV","sp1",38.32,48.22933333,"Humans","Anthropophony","Y",420,"A"
"s2lam116_231124_2023-11-27_11-40.WAV","sp1",34.432,40.27733333,"Humans","Anthropophony","Y",523,"A"
"s2lam016_231205_2023-12-08_07-50.WAV","sp1",42.17066667,55.728,"Humans","Anthropophony","Y",361,"A"
"s2lam016_231205_2023-12-07_19-20.WAV","sp1",5.706666667,15.616,"Humans","Anthropophony","Y",338,"A"
"s2lam016_231205_2023-12-07_10-10.WAV","sp1",46.816,55.84,"Humans","Anthropophony","Y",206,"A"
"s2lam016_231205_2023-12-07_13-00.WAV","sp1",28.92266667,35.23733333,"Humans","Anthropophony","Y",269,"A"
"s2lam016_231205_2023-12-06_07-50.WAV","sp1",46.99733333,56.90666667,"Humans","Anthropophony","Y",129,"A"
"s2lam016_231205_2023-12-07_13-00.WAV","sp1",30.144,35.98933333,"Humans","Anthropophony","Y",270,"A"
"s2lam016_231205_2023-12-08_10-00.WAV","sp1",16.18133333,23.12,"Humans","Anthropophony","Y",427,"A"
"s2lam016_231205_2023-12-07_20-20.WAV","sp1",14.99733333,21.936,"Humans","Anthropophony","Y",230,"A"
"s2lam016_231205_2023-12-08_08-10.WAV","sp1",20.20266667,27.14133333,"Humans","Anthropophony","Y",374,"A"
"s2lam016_231205_2023-12-07_11-50.WAV","sp1",17.25866667,24.87466667,"Humans","Anthropophony","Y",263,"A"
"s2lam016_231205_2023-12-07_19-20.WAV","sp1",8.389333333,11.728,"Humans","Anthropophony","Y",342,"A"
"s2lam016_231205_2023-12-07_16-30.WAV","sp1",50.08,59.98933333,"Humans","Anthropophony","Y",329,"A"
"s2lam116_231124_2023-11-29_08-10.WAV","sp1",35.39733333,42.336,"Humans","Anthropophony","Y",560,"A"
"s2lam150_231122_2023-11-23_18-30.WAV","sp1",48.01,49.33,"Humans","Anthropophony","N",67,"A"
"s2lam016_231205_2023-12-07_10-20.WAV","sp1",41.344,50.368,"Humans","Anthropophony","Y",239,"A"
"s2lam016_231205_2023-12-07_14-50.WAV","sp1",26.704,33.01866667,"Humans","Anthropophony","Y",298,"A"
"s2lam150_231122_2023-11-27_16-00.WAV","sp1",19.46133333,25.30666667,"Humans","Anthropophony","Y",600,"A"
"s2lam107_231130_2023-12-04_11-00.WAV","sp1",31.40266667,38.34133333,"Humans","Anthropophony","N",41,"A"
"s2lam016_231205_2023-12-07_11-20.WAV","sp1",7.136,13.45066667,"Humans","Anthropophony","Y",247,"A"
"s2lam016_231205_2023-12-06_12-50.WAV","sp1",11.43466667,19.05066667,"Humans","Anthropophony","Y",151,"A"
"s2lam016_231205_2023-12-08_09-10.WAV","sp1",1.573333333,10.59733333,"Humans","Anthropophony","Y",393,"A"
"s2lam016_231205_2023-12-05_13-30.WAV","sp1",0.352,9.376,"Humans","Anthropophony","Y",117,"A"
"s2lam016_231205_2023-12-07_11-30.WAV","sp1",19.424,25.26933333,"Humans","Anthropophony","Y",167,"A"
"s2lam074_230829_2023-09-03_13-30.WAV","sp1",39.38133333,42.72,"Humans","Anthropophony","Y",615,"A"
"s2lam016_231205_2023-12-07_18-40.WAV","sp1",3.632,12.656,"Humans","Anthropophony","Y",347,"A"
"s2lam150_231122_2023-11-28_08-20.WAV","sp1",40.94933333,50.85866667,"Humans","Anthropophony","N",20,"A"
"s2lam016_231205_2023-12-07_12-30.WAV","sp1",25.44533333,31.76,"Humans","Anthropophony","Y",257,"A"
"s2lam016_231205_2023-12-07_12-30.WAV","sp1",24.82666667,32.44266667,"Humans","Anthropophony","Y",255,"A"
"s2lam016_231205_2023-12-07_18-40.WAV","sp1",4.426666667,7.765333333,"Humans","Anthropophony","Y",349,"A"
"s2lam116_231124_2023-11-29_07-20.WAV","sp1",2.304,9.242666667,"Humans","Anthropophony","Y",563,"A"
"s2lam016_231205_2023-12-07_11-40.WAV","sp1",9.536,19.44533333,"Humans","Anthropophony","Y",248,"A"
"s2lam016_231205_2023-12-08_13-50.WAV","sp1",25.82933333,32.144,"Humans","Anthropophony","Y",468,"A"
"s2lam016_231205_2023-12-06_09-20.WAV","sp1",10.37866667,19.40266667,"Humans","Anthropophony","Y",139,"A"
"s2lam016_231205_2023-12-06_08-20.WAV","sp1",15.872,29.42933333,"Humans","Anthropophony","Y",131,"A"
"s2lam116_231124_2023-11-27_17-40.WAV","sp1",54.816,58.15466667,"Humans","Anthropophony","Y",540,"A"
"s2lam016_231205_2023-12-07_20-20.WAV","sp1",16.64,22.48533333,"Humans","Anthropophony","Y",234,"A"
"s2lam016_231205_2023-12-07_09-30.WAV","sp1",31.792,35.13066667,"Humans","Anthropophony","Y",223,"A"
"s2lam016_231205_2023-12-05_16-00.WAV","sp1",10.912,19.936,"Humans","Anthropophony","Y",86,"A"
"s2lam116_231124_2023-11-27_17-40.WAV","sp1",54.144,59.98933333,"Humans","Anthropophony","Y",539,"A"
"s2lam016_231205_2023-12-08_07-50.WAV","sp1",20.75733333,24.096,"Humans","Anthropophony","Y",359,"A"
"s2lam016_231205_2023-12-05_17-00.WAV","sp1",21.38666667,27.70133333,"Humans","Anthropophony","Y",90,"A"
"s2lam116_231124_2023-11-29_07-20.WAV","sp1",3.984,9.829333333,"Humans","Anthropophony","Y",564,"A"
"s2lam016_231205_2023-12-07_13-00.WAV","sp1",27.25333333,37.16266667,"Humans","Anthropophony","Y",266,"A"
"s2lam016_231205_2023-12-07_10-20.WAV","sp1",40.58133333,48.19733333,"Humans","Anthropophony","Y",238,"A"
"s2lam116_231124_2023-11-25_13-20.WAV","sp1",4.250666667,11.18933333,"Humans","Anthropophony","Y",506,"A"
"s2lam016_231205_2023-12-07_11-50.WAV","sp1",17.184,24.12266667,"Humans","Anthropophony","Y",262,"A"
"s2lam016_231205_2023-12-05_16-00.WAV","sp1",10.23466667,17.85066667,"Humans","Anthropophony","Y",85,"A"
"s2lam016_231205_2023-12-08_11-50.WAV","sp1",11.51466667,17.36,"Humans","Anthropophony","Y",463,"A"
"s2lam038_230819_2023-08-19_10-00.WAV","sp1",21.25866667,23.24266667,"Humans","Anthropophony","Y",629,"A"
"s2lam016_231205_2023-12-05_14-50.WAV","sp1",8.154666667,18.064,"Humans","Anthropophony","Y",94,"A"
"s2lam016_231205_2023-12-07_19-50.WAV","sp1",38.96533333,46.58133333,"Humans","Anthropophony","Y",352,"A"
"s2lam116_231124_2023-11-27_09-40.WAV","sp1",8.330666667,11.66933333,"Humans","Anthropophony","Y",513,"A"
"s2lam016_231205_2023-12-07_18-10.WAV","sp1",51.36533333,57.21066667,"Humans","Anthropophony","Y",337,"A"
"s2lam016_231205_2023-12-08_07-30.WAV","sp1",28.41066667,37.43466667,"Humans","Anthropophony","Y",388,"A"
"s2lam016_231205_2023-12-05_14-50.WAV","sp1",10.928,16.77333333,"Humans","Anthropophony","Y",97,"A"
"s2lam016_231205_2023-12-08_07-40.WAV","sp1",4.672,14.58133333,"Humans","Anthropophony","Y",408,"A"
"s2lam016_231205_2023-12-07_17-40.WAV","sp1",13.168,20.10666667,"Humans","Anthropophony","Y",333,"A"
"s2lam016_231205_2023-12-07_16-30.WAV","sp1",51.78133333,59.39733333,"Humans","Anthropophony","Y",330,"A"
"s2lam016_231205_2023-12-07_10-10.WAV","sp1",41.61066667,55.168,"Humans","Anthropophony","Y",202,"A"
"s2lam016_231205_2023-12-05_14-00.WAV","sp1",37.456,46.48,"Humans","Anthropophony","Y",107,"A"
"s2lam016_231205_2023-12-08_12-00.WAV","sp1",0.682666667,6.528,"Humans","Anthropophony","Y",458,"A"
"s2lam016_231205_2023-12-08_01-10.WAV","sp1",24.77866667,31.71733333,"Humans","Anthropophony","Y",367,"A"
"s2lam116_231124_2023-11-27_10-10.WAV","sp1",16.352,28.25066667,"Humans","Anthropophony","Y",514,"A"
"s2lam016_231205_2023-12-07_14-10.WAV","sp1",17.23733333,23.08266667,"Humans","Anthropophony","Y",294,"A"
"s2lam116_231124_2023-11-27_09-50.WAV","sp1",16.37333333,22.21866667,"Humans","Anthropophony","Y",530,"A"
"s2lam016_231205_2023-12-08_10-20.WAV","sp1",42.336,45.67466667,"Humans","Anthropophony","Y",478,"A"
"s2lam016_231205_2023-12-07_14-40.WAV","sp1",8.522666667,18.432,"Humans","Anthropophony","Y",271,"A"
"s2lam016_231205_2023-12-08_12-00.WAV","sp1",0.074666667,7.690666667,"Humans","Anthropophony","Y",456,"A"
"s2lam016_231205_2023-12-07_11-30.WAV","sp1",17.712,24.65066667,"Humans","Anthropophony","Y",163,"A"
"s2lam116_231124_2023-11-27_09-40.WAV","sp1",6.426666667,13.36533333,"Humans","Anthropophony","Y",510,"A"
"s2lam116_231124_2023-11-28_08-20.WAV","sp1",37.168,40.50666667,"Humans","Anthropophony","Y",553,"A"
"s2lam016_231205_2023-12-07_17-00.WAV","sp1",5.594666667,15.504,"Humans","Anthropophony","Y",314,"A"
"s2lam016_231205_2023-12-07_11-40.WAV","sp1",10.76266667,18.37866667,"Humans","Anthropophony","Y",250,"A"
"s2lam016_231205_2023-12-08_12-00.WAV","sp1",0.016,9.04,"Humans","Anthropophony","Y",455,"A"
"s2lam150_231122_2023-11-26_09-10.WAV","sp1",6.71,7.95,"Humans","Anthropophony","N",68,"A"
"s2lam016_231205_2023-12-07_13-50.WAV","sp1",24.67733333,32.29333333,"Humans","Anthropophony","Y",173,"A"
"s2lam116_231124_2023-11-27_10-40.WAV","sp1",24.38933333,34.29866667,"Humans","Anthropophony","Y",534,"A"
"s2lam016_231205_2023-12-07_17-10.WAV","sp1",5.765333333,13.38133333,"Humans","Anthropophony","Y",196,"A"
"s2lam016_231205_2023-12-07_14-40.WAV","sp1",10.272,19.296,"Humans","Anthropophony","Y",274,"A"
"s2lam150_231122_2023-11-27_16-00.WAV","sp1",17.73333333,25.34933333,"Humans","Anthropophony","Y",598,"A"
"s2lam016_231205_2023-12-07_10-10.WAV","sp1",47.99466667,49.97866667,"Humans","Anthropophony","Y",209,"A"
"s2lam169_231123_2023-11-25_11-00.WAV","sp1",17.25333333,29.152,"Humans","Anthropophony","Y",649,"A"
"s2lam038_230819_2023-08-19_10-00.WAV","sp1",20.48533333,23.824,"Humans","Anthropophony","Y",626,"A"
"s2lam016_231205_2023-12-08_07-50.WAV","sp1",45.35466667,55.264,"Humans","Anthropophony","Y",362,"A"
"s2lam016_231205_2023-12-07_14-20.WAV","sp1",50.672,58.288,"Humans","Anthropophony","Y",176,"A"
"s2lam074_230829_2023-09-03_13-30.WAV","sp1",39.36,45.20533333,"Humans","Anthropophony","Y",614,"A"
"s2lam016_231205_2023-12-05_13-40.WAV","sp1",36.20266667,39.54133333,"Humans","Anthropophony","Y",112,"A"
"s2lam016_231205_2023-12-07_18-40.WAV","sp1",2.784,9.722666667,"Humans","Anthropophony","Y",344,"A"
